head_word,is_primary,is_middle,is_high,is_zhongkao,is_gaokao,is_cet4,is_cet6,is_kaoyan,is_ielts,is_toefl,is_gre,is_gmat,is_sat,is_bec,is_level4,is_level8,is_phonetic_filled,phonetic_source
malaise,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
malapropism,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
malaria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,origin
malarial,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
malawi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
malaysia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
malcontent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
maldistribution,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
male,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
malediction,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
malefactor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
maleficent,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
malevolent,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,origin
malfeasance,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
malformed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
malfunction,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,origin
malice,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,origin
malicious,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,origin
malign,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
malignancy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,origin
malignant,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,origin
malignity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
malinger,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
malison,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mall,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,origin
malleability,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:fallibility
malleable,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,origin
mallet,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,origin
malnourished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,origin
malnutrition,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
malodorous,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
malpractice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,origin
malt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,origin
maltreat,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,origin
malversation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mammal,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,origin
mammalian,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
mammonism,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:ammonia
mammoth,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
man,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
man-made,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
manacle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,origin
manage,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
manage to do,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
manageable,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
management,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,origin
manager,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
managerial,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,origin
manchu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mandan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mandarin,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,origin
mandate,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,origin
mandatory,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,origin
mandible,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mane,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
maneuver,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,origin
maneuverable,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:maneuver
manful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
manganese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
manger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mangle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
manhattan,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
manhood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mania,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
maniac,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,origin
maniacal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
manic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,origin
manicure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
manicured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
manifest,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,origin
manifestation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
manifesto,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
manifold,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,origin
manikin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
manipulate,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,origin
manipulation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,origin
manipulative,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,origin
mankind,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,origin
manly,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,origin
mannequin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
manner,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
mannerism,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
manners,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
manning,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,fuzzy:meaning
manoeuvre,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,origin
manometer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
manor,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,origin
manpower,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,origin
mansion,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,origin
manslaughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mansuetude,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mantel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mantelpiece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mantle,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,origin
manual,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,origin
manufacture,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,origin
manufacturer,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,origin
manufacturing,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,origin
manumission,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
manumit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
manure,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
manuscript,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,origin
many,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,origin
many kinds of,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
maori,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
map,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
maple,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,origin
mar,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,origin
maraca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
marasmus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
marathon,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,origin
maraud,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
marble,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,origin
marc leblanc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
march,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,origin
marcher,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:archer
marco polo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mare,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
margaret mitchell,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
margarine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,origin
margin,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,origin
marginal,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,origin
marginalize,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,origin
marginally,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,origin
margot,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
maria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
marie,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
marijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
marine,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,origin
mariner,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
marion,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:matron
marionette,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
marital,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,origin
maritime,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,origin
mark,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,fuzzy:mar
mark out,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mark twain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
markdown,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
marked,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
markedly,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,origin
marker,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,origin
market,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,origin
marketable,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,origin
marketing,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,origin
marketplace,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,origin
marking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
marksman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
markup,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,origin
marlin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
marmalade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
marmoreal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
maroon,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,origin
marquee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
marquetry,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:parquetry
marriage,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
married,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,origin
marrow,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,origin
marry,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
mars,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,origin
marseille,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
marsh,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,origin
marshal,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,origin
marshland,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
marshy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
marsupial,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,origin
mart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
martial,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,origin
martian,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
martin luther king jr.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
martinet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
martini,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
marty,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:martyr
martyr,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,origin
marvel,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,origin
marvellous,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,origin
marvelous,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,origin
marvelously,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:marvelous
marxism,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,origin
marxist,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,origin
maryann jines,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
masaccio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mascot,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
masculine,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,origin
masculinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
maser,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mash,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
mask,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,origin
masked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mason,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,origin
masonry,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,origin
masquerade,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
mass,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,origin
mass-transit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
massachusetts,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
massacre,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,origin
massage,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,origin
massif,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
massive,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,origin
mast,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,origin
master,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
mastercard,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,fuzzy:masthead
mastermind,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,origin
masterpiece,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,origin
mastery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,origin
master’s degree,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
masthead,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
masticate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mastodon,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,origin
mat,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,origin
matador,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
match,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,origin
mate,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,origin
material,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,origin
materialise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,fuzzy:materialize
materialism,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,origin
materialist,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
materialistic,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,origin
materialize,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,origin
maternal,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,origin
maternity,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,origin
matey,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
math,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mathematical,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,origin
mathematician,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,origin
mathematics,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,origin
maths,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,origin
maths (ame math),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
maths book,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
matinee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
mating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
matisse,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fuzzy:tissue
matriarch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,origin
matriarchy,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
matriculate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
matrilinear,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
matrimony,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,origin
matrix,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,origin
matron,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,origin
matte,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
matter,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,origin
mattress,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,origin
maturation,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
mature,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,origin
maturity,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,origin
maudlin,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
maul,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
maunder,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,fuzzy:meander
mauritius,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mauve,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
maverick,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,origin
maw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mawkish,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
maxim,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,origin
maximise,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,origin
maximize,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,origin
maximum,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,origin
may,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,origin
may day,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
maya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:may
maybe,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
mayella,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
mayhem,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
mayor,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,origin
maze,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,origin
mb,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
me,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
meadow,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,origin
meager,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,origin
meagre,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,origin
meal,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,origin
mean,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,origin
meander,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,origin
meaning,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,origin
meaningful,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,origin
meaningless,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
means,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,origin
meant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
meantime,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,origin
meanwhile,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,origin
measles,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,origin
measly,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
measurable,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,origin
measure,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,origin
measured,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
measurement,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,origin
meat,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
meaty,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
mecca,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,origin
mechanic,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,origin
mechanical,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,origin
mechanically,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,origin
mechanics,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,origin
mechanise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,fuzzy:merchandise
mechanism,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,origin
mechanization,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,origin
mechanize,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
medal,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,origin
meddle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,origin
meddler,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,fuzzy:meddle
meddlesome,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
media,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,fuzzy:median
median,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,origin
mediate,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,origin
mediation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,origin
mediator,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,origin
medicaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
medical,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,origin
medicate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
medication,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,origin
medicinal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
medicine,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,origin
medieval,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,origin
mediocre,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,origin
mediocrity,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,origin
meditate,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,origin
meditation,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,origin
meditative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
mediterranean,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,origin
medium,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,origin
medley,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,origin
meek,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,origin
meet,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,origin
meet up with,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
meet with,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,origin
meeting,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,origin
megacity,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,fuzzy:mendacity
megafossil,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,fuzzy:fossil
megalith,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
megalithic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,fuzzy:megalith
megalomania,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,origin
megalopolis,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
megaphone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,origin
megawatt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,origin
